platform,text,A0001,A0002,A0003,sentiment_label
Facebook,"Mtra. María Milenia Córdoba Herrera aspirante a la Coordinación local  por el Distrito 9 de Perote por el Partido del Trabajo. 

Xalapa, Ver., 13 de enero de 2024.

""En entrevista para nuestro medio  la Lic Maria Milenia Córdoba Herrera, que es Secretaria General del Sindicato Unificador Magisterial, y aspirante a  Coordinadora Distrital de Perote por el Partido del Trabajo."" 

Buscamos contactarla sabiendo que la mtra. Es una luchadora social, cien por ciento de Izquierda, quién aspira legítimamente  representar a su distrito de Perote Veracruz por El Partido del Trabajo, le preguntamos:

<¿Por que ha decidido participar? >

 Amablemente nos menciona, ""soy  una mujer de  compromiso social, siempre he tenido base en el ambito social, hoy me encuentro militando en un partido de izquierda, un partido que me da la confianza de aspirar a  dirigir la Coordinacion Distrital de Perote, y he tenido el acercamiento con la gente, y me agrada mucho esta actividad.""

""Esto se da por mi arraigo a la zona, soy una persona nativa al tener un familiar muy importante. Porque mi madre es originaria del municipio de Altotonga, la maestra Delia Margarita Herrera Carballo.""

""Parte de mi vida ha transcurrido con el crecimiento en la región, y conozco cuáles son las principales necesidades de la zona, y en este momento se presenta  la oportunidad de aspirar a dirigir este distrito, y resalta ese entusiasmo. Siempre mi lucha ha sido en las calles, bajo una ideología con la cuál se puede cambiar y transformar la realidad, siempre apoyando desde mi trinchera, desde la Asociacion Civil Soledad Atzompa Omex, Organizacion Mexicana, quienes me invitan a participar en la organización que tiene presencia en todo el país,  hay lugares donde la gente no domina bien el español y por ello siempre es abusada, por la policia, o por otro tipo de autoridades, y siempre nos hemos hermanado  y luchado con ellos, también soy delegada nacional de la organizacion y nos hemos desplazado siempre a defender a los compañeros, a recuperar  sus recursos, su material como son los  muebles, pues logramos sean respetados,  para que tengan la oportunidad de poder subsistir.

Agrega, ""por otra parte en el ámbito educativo he participado desde hace 10 años, en el Sindicato Unificador Magisterial (Suma), que hoy estoy encabezando de una lucha magisterial, que surgió al defender los derechos de los trabajadores y quienes pertenecen al sindicato tienen una ideología de lucha, y somos una fraternidad entre nosotros, por que solamente nosotros podemos protegerlo, y eso me ha llevado a seguir luchando en las calles, a mi me apasiona ésto; entonces llego a un organismo social de izquierda, socialista, el Partido del Trabajo, con el cuál  me identifico, y se han defendido muchas causas.""

""Se da esta situación, para seguir trabajando desde otra trinchera más, también importante, es legislar para el  beneficio de la sociedad.""

Y agregó, ""es vital en lo que a mi respecta la parte educativa, es un tema que me fascina, porque soy maestra de profesión y he recorrido el municipio de las Minas, que es una congregacion del distrito, y realmente ahí las personas  están trabajando en situaciones deplorable, difíciles,  y es la esperanza de dar la oportunidad de ir cambiando; en la vida la familia  es un pilar de nuestra sociedad. Lo valioso es la oportunidad de cambiar y mejorar su cultura, sus tradiciones y sus  formas de vivir dónde para mi eso es primordial, por mi perfil docente, considero una prioridad importante  la educacion.""

Continúa,""la verdad pienso que un mensaje de este gobierno, es de un cambio en la sociedad, es un gobierno que ha realizado muchos cambios, el apoyo a la sociedad  sin intermediarios y llega el  recurso directo a la ciudadania, otro es, la oportunidad que nos da a las mujeres de participar y demostrar nuestra capacidad,  es un respeto que merecemos, estoy viendo una sociedad, que ya no se deja manipular por un apoyo económico, estamos cambiando la mentalidad, ya no se puede comprar el voto, y ni vender  la dignidad por unos cuantos pesos, y  es un cambio de mentalidad y de  sociedad.""
#internotasxalapa 
#PTveracruz
#ClaudiaSheinbaum
#xalapaveracruz",POS,NEU,POS,POS
Facebook,"La seguridad en nuestro municipio es importante por eso estás iniciativas están diseñadas para mejorar la seguridad en cada comunidad, barrio y espacio público; trabajando en coordinación con el gobierno estatal y federal para asegurar la efectividad y el alcance de cada una de ellas. 
#XalatlacoSeguro #LoNuevoVaEnSerio #EsMomentoDeUnCambio 
🧡🍊👮‍♀️👮‍♂️",POS,POS,POS,POS
Facebook,"https://m.facebook.com/story.php?story_fbid=961595628667608&id=100044515386045&mibextid=Nif5oz
Otra vez se predice el futuro  desde arriba y gracias al apoyo de la gente....",NEU,POS,NEU,POS
Facebook,El día de ayer fue el #DebateINE y todos hablaron de eso... Pero ¿cuáles fueron las propuestas de los candidatos? 🔍🗳 #VeYVota2024,NEU,NEU,NEU,NEU
Facebook,"La transformación de nuestro municipio está garantizada con el Plan A-B-C X TEHUACÁN : Alejandro Barroso Chavez A: Armenta Gobernador. B: Barroso Presidente Municipal. C: Claudia Sheinbaum Presidenta de la República. Juntos lograremos que Tehuacán se pinte de guinda, el color de la esperanza y la transformación. El Dr. Alejandro Barroso siempre ha sido de izquierda. Porque ser de izquierda significa estar al servicio de los demás. Ser de izquierda es ayudar a los más necesitados. Y es velar por las necesidades de los que menos tienen. !Por eso vamos juntos y unidos este 2 de junio con MORENA! Vamos todos juntos con Alejandro Barroso. #YoConBarroso #SanandoTehuacán",POS,NEU,POS,POS
Facebook,"#ClaudiaSheinbaum 
Hoy vamos camino a Tulancingo, Hidalgo. Me acompaña Jesús. Les deseamos que tengan tod@s un lindo día.",NEU,POS,POS,POS
Facebook,"Este Junio 2024 llegan las elecciones más sangrientas en México...
Perdidas de casillas, violencia en lugares de la votación y por supuesto control de las misma del crimen organizado. 

#MorenaCrece #MORENA2024",NEG,NEG,NEG,NEG
Facebook,"Claudia Sheinbaum continuará pacificando a nuestro país atendiendo las causas que originan la violencia. 🕊

#MéxicoConClaudia.️ 🇲🇽",NEU,POS,POS,POS
Facebook,"La candidata del PRIANRD @XochitlGalvez, presume ser ingeniera, pero la volvió a regar ¡Otra vez no le salieron las cuentas! Aseguró que durante este sexenio han 4s3s1n4d0 a 13 mil 431 mil niños, número que no existe… ",NEG,NEG,NEG,NEG
Facebook,"Les hablan derechangos, que no se hagan tontejos... 👇😁",NEG,NEG,NEG,NEG
Facebook,"#Enterate | 🔴 Solicitan acción legal contra Bertha Xóchitl Gálvez Ruiz por presunto plagio del emblema del INE

 #Plagio #INE #BerthaXóchitlGálvezRuiz #AcciónLegal",NEG,NEU,NEG,NEG
Facebook,Si #xochitl gana la presidencia 😅,NEG,NEG,NEU,NEG
Facebook,Grandes compañeros del movimiento comprometidos con el desarrollo y bienestar de #México. Amplia felicitación por su nombramiento como funcionarios de la próxima presidencia de la República. @fans destacados Alejandro Carvajal,POS,POS,POS,POS
Facebook,"M.o.r.e.n.a. solo hizo marketing con su palabra ""BIENESTAR"" pero en la práctica no gobernó, solo se la ha pasado criticando gobiernos anteriores y en campaña con el dinero del pueblo para seguir con sus e.s.t.u.p.i.d.a.s. mentiras y promesas no cumplidas y que ahora están prometiendo lo mismo que no hicieron hicieron en este sexenio... Si ya no lo hicieron, nunca lo harán!!! 
@fans destacados Soy Comunicólogo #NarcoCandidataClaudia #xochitlgalvezpresidenta2024 #XochitlGalvezPresidenta #XochitlVa #NarcoPresidenteAMLO #NiUnVotoAMorena2024 #morenarcos #DebateINE #MorenaNoSabeGobernar #mexico",NEG,NEG,NEG,NEG
Facebook,Cierran las campañas.....ahora a Votar....COMENTARIOS Empresariales y Políticos #IA #inteligenciaartificial #tecnología #politica #xipegroup #xochitlgalvez #claudiasheimbaum #alvarezmaynez #alfonsodurazo #manliofabiobeltrones #lillytellez #economia #mexicanmoment #nearshoring #superacionpersonal #sisepuede #mexico #tlc #feliz #cnnenespañol #tiktok #mexicantiktok #usa #usa_tiktok #empresa #soycreador #emprendedor #@sonorastar @openai #empresario #liderazgo #iniciativa #vida #negocios #nacionales #dinero #internacional #comercio #industrial #finanzas #servicios #turismo #exportacion @elsonorensemx @luisfernandoherasportillo @elviejonagrio @luisfheraspsonora #cdmx #jalisco #nl #arizona #sonora #california #sandiego #sacramento #SanFrancisco #ranchocucamonga #nevada #lasvegas #newmexico #arabiasaudita #nyc #Phoenix #Scottsdale #Tucson #colorado #chicago #LA #canada #hermosillo #puertopeñasco #jovenes #mujeres #jalisco #nl #guanajuato #veracruz #california #texas #guerrero #sinaloa #bc #chihuahua • #Aguascalientes #BajaCalifornia #Colima #Campeche #Durango #EstadodeMéxico #Guanajuato #Guerrero #Hidalgo #León #Tijuana #Mexicali #LaPaz #LosCabos #Hermosillo #ciudadObregón #Nogales #Guaymas #SLRC #PuertoPeñasco #Caborca #Sinaloa #LosMochis #Culiacán #Mazatlán #Nayarit #Tepic #puerto Vallarta #Guadalajara #Morelos #Cuernavaca #Michoacán #Uruapan #Morelia #Oaxaca #Puebla #Tabasco #Villahermosa #Xalapa #Cancún #Tamaulipas #ciudadVictoria #nuevoLaredo #ciudadJuárez #Tlaxcala #yucatan #merida #Zacatecas #Zapopan Facebook: Luis Fernando Heras Portillo y también: Sonora Star Instagram: @luisfdoherasp TikTok: @elherasportillo60 Twitter: @LSonorastar,NEU,NEU,NEU,NEU
Facebook,"#NACIONAL EXPLOTAR POTENCIAL DE INVERSIONES EN BAJA CALIFORNIA Y CONECTARLA CON TODO EL PAÍS, PLANTEA CLAUDIA SHEINBAUM ANTE EMPRESARIOS DE TIJUANA VER NOTA: https://macronews.mx/informacion/nacional/explotar-potencial-de-inversiones-en-baja-california-y-conectarla-con-todo-el-pais-plantea-claudia-sheinbaum-ante-empresarios-de-tijuana/",NEU,NEU,NEU,NEU
Facebook,". ❌🎯chitl en ZINACANTÁN Chiapas, domingo 26 mayo #MxSinMiedo #XochitlVa #Chiapas #XochitlGalvez #zinacantan",NEU,NEU,NEU,NEU
Facebook,ONU expresa preocupación por la violencia en todo MEXICO shitbaum dice habrá continuidad?#XochitlVa,NEG,NEG,NEG,NEG
Facebook,"Continuamos en equipo recorriendo casa por casa para estar en contacto con la gente. La  cercanía con ellos es parte fundamental para trabajar en conjunto y dar mejores resultados. 

Gracias infinitas por abrirme las puertas de sus hogares y darme su tiempo para escuchar los mensajes de la Dra. #ClaudiaSheinbaum y Alejandro Armenta 

#CaminemosJuntos
Arq. Saray Hernández Chávez

Citlalli Hernández Mora",POS,POS,POS,POS
Facebook,"En este Nuevo Año 2024 la Alegría es nuestra mayor virtud, siempre buscando construir un mejor #Centla. 🍊 ""Porque la Alegría es causa, destino y bandera"". Nato Pueblo próximo candidato a Presidente. #TodosSomosCentla #VamosParaArriba☝️ #SeguimosEnMovimiento #MovimientoNato #ElFuturoDeCentlaEsNaranja #MercaditoNaranja #TrascederemosPorNuestrasAcciones #ElMovimientoDeLaAlegria #NGA #COMCentla #MovimientoNaranja #ElFuturoEsNaranja #MovimientoDeLaAlegría #estamosenelmovimientodelaalegría #MovimientoCiudadano",POS,POS,POS,POS
Facebook,"Con tu apoyo este 2 de junio el movimiento ciudadano que hemos construido por y para todos ustedes saldra triunfador. #VotaNaranja 
#lagrandezadejilotzingoerestú 
#LoNuevoVaEnSerio",POS,POS,POS,POS
Facebook,"ANDRÉS MANUEL LÓPEZ OBRADOR, morirá (pronto) y quedará fuera del caos que originó. Por esa vía rápida e inevitable escapará de la ecuación, no del juicio de la historia. ¿Pero tú, Claudia Sheinbaum? AMLO, el #NarcoPresidente mexicano, vive una crisis existencial. Una muy severa que sale a relucir cada vez que habla, insulta o hace como que ríe. A partir de octubre jamás volverá a despertar, ni a zurrar, en el Palacio Virreinal. Aunque haya deseo, esto no tiene que ver con muerte deseada. Es un pronóstico a mediano plazo sustentado en la morbilidad de lópez obrador Esto es: edad, obesidad, hipertensión, hábitos alimenticios, sedentarismo e infarto miocárdico previo. Añádele la crisis que vive y que se acentuará a partir del 01/10/2024, y la probabilidad es alta. Acaba para él todo por lo cual vivió. Y acaba muy mal. En seis años causó severos daños a México. Con él y por sus omisiones o decisiones demenciales aumentaron la corrupción, la pobreza, el narcotráfico, el CO y la inseguridad. Fracasaron sus “proyectos”: Pemex, CFE y sus inconclusas obras faraónicas. Salvo él, sus hijos, una docena de cómplices y los altos mandos del Ejército y la Armada, ¿algún mexicano ha ganado algo, aparte de deuda, con el AIFA, el Tren Maya y la refineria Dos Bocas? ¿Que hará lópez obrador sin tener todas las mañanas durante 3 hs, de L a V, un micrófono con cobertura nacional y vía libre para mentir y decir lo que quiera? ¿Qué sin un avión de lujo del ejército que lo lleve los fines de semana a donde se le ocurra? ¿Qué sin protección, sin gastos pagados y sin la atención de medios de comunicación, de periodistas sumisos y de la caravena convenenciera de los hombres del dinero? Se multiplicarán los cortos circuitos en sus débiles neuronas. Y eso enloquece y mata. La 4T es una gran desgracia perfectamente consolidada. Los cimientos para el 2º piso que anuncias, @Claudiashein, son la deuda, la muerte, la destrucción de Instituciones, la aniquilación del Sistema Público de Salud, la no rendición de cuentas y la división de los mexicanos, que es el único proyecto exitoso que te deja AMLO. 40% votaron por quien te impuso. 20% somos oposición dura. 40% son indolentes o blandengues. Piensa bien lo que vas a hacer con el primer piso que avalas, Claudia Sheinbaum Porque no es tu mandato lo que está en juego, es México. Eric Blair",NEG,NEG,NEG,NEG
Facebook,Ya se van. #PlanC,NEG,POS,NEU,NEG
Facebook,"Es para mí un honor hacer historia de la mano de quien será nuestra primer mujer Presidenta en México. 

Es un orgullo ser parte de su equipo, de luchar juntas por mayor bienestar y desarrollo para todos, en especial, para El Mineral.

Están cordialmente invitados, para recibir a la Dra. Claudia Sheinbaum en #Fresnillo.",POS,POS,POS,POS
Facebook,DOMlNGAZ0! 4DlÓS A MC EN JALlSC0 ¡Tl3MBLA ALFAR0! LL3GAN L4S CLAUDl4S ¡AML0 P0DRÁ HAC3R EST0 AH0RA! https://www.facebook.com/amlomx.nacion,NEG,POS,NEG,NEG
Facebook,¿Ya les llegó el mensaje que todos queremos ver hoy? 💚🤭,NEU,POS,POS,POS
Facebook,Nos vemos pronto con la Jefa Claudia Sheinbaum. 😎✌🏽💜,POS,POS,POS,POS
Facebook,"26 casas encuestadoras confirman que la Dra. Claudia Sheinbaum es la preferida del pueblo de #México con una gran diferencia. 😎🇲🇽

#MéxicoConClaudia",POS,POS,POS,POS
Facebook,Pues que les puedo decir? A donde les mando la cremita “ pa’l ardor” ? #PlanC,NEG,NEG,NEG,NEG
Facebook,"Ah tod@s los servidores públicos les están pidiendo sus recibos de pago, de agua y pedrial para ver que estén contribuyendo a  las arcas del municipio en #Coacalco, se comenta que de lo contrario les van a retener su quincena. Será 🤔?

Aqui la pregunta es; ¿Que si el INOMBRABLE  Y AHORA PASTOR lo denuncie en sus redes sociales o en el mejor de los casos, lo lleve ante los tribunales?😅🤣😂 ¡QUE DIOS SALVE A COACALCO' Oh cómo va 😂🤣😂🤣
#ClaudiaSheinbaum 
#AspiranteARegidor 
#MexiquensesDeCorazón #MorenaVa #MorenaSi",NEG,NEG,NEG,NEG
Facebook,"¡NO LOS TOLERARÉ MÁS! AMLO ADVIRTIÓ A QUIENES LO 1NSULT4N, NO APARECIERON LOS PIÑISTAS EN DEBATE Y ASAMBLEA DEL PODER JUDICIAL.
#AMLO #ClaudiaSheinbaum #poderjudicial",NEG,NEG,NEG,NEG
Facebook,"Si crees que Cochitl Galvez la de ""Ocurrencias"" la misma de los chicles la de los bailes ridiculos la que voto en contra de los programas de Lopez Obrador dice hoy que los programas de ayuda de Lopez Obrador son correcto y que va a ayudar a los mexicanos ,Quiero decirte que estas Bien ""P3NDH3JH0"" Ya que ni a su propia sangre (sus sobrinas) ayudo menos a JH0D1D05 que ni de su familia son....Asi las mentiras de la BOTARGA GALVEZ. Pero en fin aun hay P3NDH3JHOS que le creen, cuando en realidad ""TU VOTO"" solo contara para dar impunidad a Alito Moreno, Cabeza de Vaca, Ricardo Anaya a la chimolera de Lily Tellez , eso es el PRIAN, Regresar al pasado donde se hicieron millonarios amigo , familiares eso que hoy L4DR4N como P3RRH05 de azotea , saben que si gana la 4T se quedaran otros 6 años L4DR4ND0 Sin hueso.. ahora comprendes por que el PRIAN siempre estuvo en contra de todas las iniciativas de Lopez Obrador que beneficiaban al pueblo.... Una #Xochitl si propuestas de campaña solo ocurrencias solo queda ver que 3S7UP1D3Z y se termine de hundir en su campaña presidencial que se ve muy difícil que logre superar esos 30 puntos de diferencia . https://www.facebook.com/reel/699196818789073?s=yWDuG2&fs=e&mibextid=Nif5oz",NEG,NEG,NEG,NEG
Facebook,#TrenMaya #Chetumal #MarranasDeTroya #AnyLopezBeltran #Sheinbaum #Xochitl #PalacioNacional #SubsecretariaDeEgresos - MEXICANOS VERDADEROS! Bienvenidos al Mej...,NEG,NEU,NEU,NEU
Facebook,"Sin miedo a la verdad. Conferencia en vivo de Xóchitl Gálvez

MARK STAROSELSKY EN VIVO

HABLANDO CLARO ¡NO TE LO PUEDES PERDER!

¿NOS QUIERES PATROCINAR? Ayúdanos en PATREON:

https://www.patreon.com/HablandoClaroConMarkStaroselsky

Donativos a HABLANDO CLARO vía Pay Pal:

PayPal: https://www.paypal.com/paypalme/MarkStaroselsky 

O a nuestra cuenta en BBVA:

BBVA: 4152-3140-5783-3066
Tu donativo es muy importante para seguir adelante con nuestra labor. ¡Muchas gracias!

Visítanos en:
Tik Tok: https://www.tiktok.com/@hablando.claro
Twitter:    https://twitter.com/MarkStaroselsky
Visítanos en Facebook: https://www.facebook.com/HablandoClaroConMark

MARK STAROSELSKY ¡EN VIVO!

♦️Noticias de último momento
♦️El acontecer nacional
♦️Lo más relevante de México y el Mundo
♦️Mark Staroselsky EN VIVO
Plática abierta, plática honesta, plática informada.
Hoy, en vivo, participa, da tu opinión, levanta la voz, no te quedes callado.

@#eltiorichieltiorichi  @RicardoBSalinas   #xochitl #xochitlgalvez #xochitlva #fuerzarosa #claronautas #xóchitlgálvez #pan #pri #INE #amlo #amlohoy #noticias #noticiasenvivo  #consejeros  #srax #xochitl  #markstaroselsky  #derecha #elinenosetoca  #hablandoclaroconmarkstar #markstaroselsky #FoxNews #xochitlpresidenta #xochitlgalvez @accionnacional   #hablandoclaroconmarkstar  #claudiamlo  #hablandoconmark  #xochitlgalvez 

HABLANDO CLARO CON MARK STAROSELSKY es un medio independiente, no pertenecemos a ningún Partido Político o empresa alguna. Somos un medio libre, sin compromisos con nadie, más que con la verdad.
*Nuestro trabajo depende de tu apoyo, conviértete en mecenas de 
Hablando Claro y ayúdanos así, a seguir con esta importante labor:

Derechos musicales: Librería YouTube
News Theme de Kevin MacLeod cuenta con una licencia Creative Commons Atribución 4.0. https://creativecommons.org/licenses/by/4.0/
Artista: http://incompetech.com/
News Theme 1 de Audionautix cuenta con una licencia Creative Commons Atribución 4.0. https://creativecommons.org/licenses/by/4.0/
Artista: http://audionautix.com/
News Theme 2 de Audionautix cuenta con una licencia Creative Commons Atribución 4.0. https://creativecommons.org/licenses/by/4.0/
Artista: http://audionautix.com/
Fiesta Jarocha - Jimena Contreras
Funeral in Sinaloa - Jimena Contreras
Girasol: Qincas Moreira
Mariachiando - Doug Maxwell_Jimmy Fontanez
Trimmed & Taught - Dan Lebowitz

¿Quieres crear transmisiones en vivo como esta? Echa un vistazo a StreamYard: https://streamyard.com/pal/d/6152607249465344",NEU,POS,NEU,NEU
Facebook,"Xóchitl Gálvez Ruiz Somos #RxM #XochitlVa #MexicoVaConX #Xochitlovers #jovenesxingones 
Los programas sociales no son la solución sin una política integral",POS,NEU,NEU,NEU
Facebook,"De la mano de nuestra próxima presidenta de México, la Dra. @ClaudiaShein, las y los candidatos de la 4T le daremos continuidad a la Transformación de nuestro querido México, con amor al pueblo, honestidad, apego al modelo del Humanismo Mexicano de nuestro presidente Andrés Manuel López Obrador, y a los principios de nuestro Movimiento, que privilegia el bienestar de las y los que menos tienen. Ni un paso atrás en la defensa de la Transformación, ¡#VotaTodoMorena este 2 de junio! #LaJefaEsClara #YoVotoClara",POS,POS,POS,POS
